disrict,client_id,client_catg,region,creation_date,label
62,train_Client_107386,11,301,30/11/2007,0
60,train_Client_107387,11,101,04/02/2004,0
62,train_Client_107388,11,303,23/10/2003,0
62,train_Client_107389,11,301,07/06/1990,0
60,train_Client_10739,11,101,01/10/2004,0
63,train_Client_107390,11,312,03/06/2014,0
69,train_Client_107391,11,107,26/05/2017,0
63,train_Client_107392,11,379,11/03/2011,0
63,train_Client_107393,11,311,15/04/2004,0
63,train_Client_107394,11,311,27/09/1990,0
69,train_Client_107395,11,104,19/10/1982,0
69,train_Client_107396,11,107,04/12/1998,0
62,train_Client_107397,11,307,12/04/2005,0
63,train_Client_107398,11,312,27/12/2012,0
63,train_Client_107399,11,311,09/01/2007,0
69,train_Client_1074,11,104,21/09/1999,1
69,train_Client_10740,11,104,13/12/1984,0
60,train_Client_107400,11,101,30/12/1978,0
62,train_Client_107401,11,303,28/10/2013,0
69,train_Client_107402,11,104,14/08/2009,0
69,train_Client_107403,11,103,24/10/2015,1
62,train_Client_107404,11,303,19/08/1978,0
69,train_Client_107405,11,104,16/05/1983,0
60,train_Client_107406,11,101,27/04/2001,1
62,train_Client_107407,11,302,16/01/2015,0
69,train_Client_107408,11,107,31/01/2014,0
62,train_Client_107409,11,301,10/04/1986,0
63,train_Client_10741,11,311,31/01/2017,0
62,train_Client_107410,11,307,14/11/2011,0
63,train_Client_107411,11,311,08/04/1987,0
60,train_Client_107412,11,101,31/03/2010,0
69,train_Client_107413,11,107,20/05/2014,0
63,train_Client_107414,11,306,25/05/1993,0
69,train_Client_107415,11,104,23/08/2005,0
60,train_Client_107416,11,101,23/05/2012,0
60,train_Client_107417,11,101,24/07/1986,0
69,train_Client_107418,11,107,30/04/2015,0
69,train_Client_107419,12,104,21/06/2007,0
62,train_Client_10742,11,304,15/11/2010,0
63,train_Client_107420,11,311,09/06/1995,0
69,train_Client_107421,11,104,22/09/2017,0
63,train_Client_107422,11,311,21/04/1997,0
63,train_Client_107423,11,306,26/01/2018,0
63,train_Client_107424,11,311,19/09/2016,0
60,train_Client_107425,11,101,11/01/2010,0
62,train_Client_107426,11,310,16/10/2007,0
69,train_Client_107427,11,107,16/12/2015,0
62,train_Client_107428,11,307,20/10/2014,0
63,train_Client_107429,11,311,07/01/2011,1
60,train_Client_10743,11,101,11/01/2018,0
60,train_Client_107430,11,101,23/01/1978,0
69,train_Client_107431,12,107,02/01/2015,0
69,train_Client_107432,11,105,31/10/1989,0
62,train_Client_107433,11,301,14/11/2003,0
62,train_Client_107434,11,302,05/03/2015,0
60,train_Client_107435,11,101,31/10/2001,0
60,train_Client_107436,11,101,29/09/1997,0
60,train_Client_107437,11,101,15/12/2008,0
60,train_Client_107438,11,101,25/05/2017,0
69,train_Client_107439,11,107,29/08/2009,0
62,train_Client_10744,11,303,31/12/1990,0
69,train_Client_107440,11,107,27/07/1983,0
63,train_Client_107441,11,313,16/05/2015,0
62,train_Client_107442,11,307,16/12/1996,0
63,train_Client_107443,11,306,17/06/2008,0
63,train_Client_107444,11,311,05/02/1987,1
62,train_Client_107445,11,301,05/11/2018,0
62,train_Client_107446,11,309,01/03/2013,0
62,train_Client_107447,11,302,24/07/2006,0
60,train_Client_107448,11,101,08/03/2010,0
63,train_Client_107449,51,311,26/01/2018,0
63,train_Client_10745,11,311,06/09/2000,1
62,train_Client_107450,12,304,05/03/1980,0
60,train_Client_107451,11,101,22/04/2008,0
60,train_Client_107452,11,101,20/06/1984,0
62,train_Client_107453,11,309,09/09/2009,0
69,train_Client_107454,11,107,29/01/1996,0
69,train_Client_107455,11,104,22/10/1987,0
69,train_Client_107456,11,107,11/05/1984,0
60,train_Client_107457,11,101,20/08/2008,0
60,train_Client_107458,11,101,30/09/1998,0
62,train_Client_107459,11,301,07/04/1988,1
63,train_Client_10746,11,306,02/10/2006,1
69,train_Client_107460,11,104,04/07/2019,0
62,train_Client_107461,11,304,10/04/2001,0
69,train_Client_107462,11,107,13/09/1994,0
62,train_Client_107463,11,305,18/04/2014,0
62,train_Client_107464,11,301,17/03/1981,0
69,train_Client_107465,11,107,27/06/1977,0
63,train_Client_107466,11,311,29/09/2000,0
62,train_Client_107467,11,304,08/03/2010,0
62,train_Client_107468,11,304,26/12/2002,0
63,train_Client_107469,11,312,20/10/2008,0
69,train_Client_10747,11,107,17/08/1979,0
62,train_Client_107470,11,304,15/02/1984,0
60,train_Client_107471,11,101,15/11/1983,0
69,train_Client_107472,11,107,13/12/1984,0
63,train_Client_107473,11,311,31/03/2004,0
63,train_Client_107474,11,311,15/03/2011,0
62,train_Client_107475,11,310,29/01/2018,0
69,train_Client_107476,11,104,26/06/1995,0
69,train_Client_107477,11,104,19/03/1985,0
69,train_Client_107478,11,104,18/06/2015,0
69,train_Client_107479,11,103,29/08/2006,0
69,train_Client_10748,11,103,22/11/2013,0
62,train_Client_107480,11,302,30/01/2008,0
69,train_Client_107481,11,107,06/11/2017,0
60,train_Client_107482,11,101,04/09/1992,0
60,train_Client_107483,11,101,10/08/1981,0
63,train_Client_107484,11,311,09/12/1993,0
62,train_Client_107485,11,302,29/05/2013,0
69,train_Client_107486,11,107,10/12/2010,0
60,train_Client_107487,11,101,19/04/1979,0
63,train_Client_107488,11,311,03/10/2013,0
63,train_Client_107489,11,312,26/05/2018,0
69,train_Client_10749,11,107,18/11/2015,0
63,train_Client_107490,11,306,20/09/1990,0
60,train_Client_107491,11,101,07/04/1981,0
60,train_Client_107492,11,101,05/05/1997,0
69,train_Client_107493,11,103,28/09/2017,0
69,train_Client_107494,11,107,18/03/2005,0
63,train_Client_107495,11,312,22/08/2001,0
62,train_Client_107496,11,301,16/09/1988,0
62,train_Client_107497,11,310,25/04/1997,0
69,train_Client_107498,11,104,29/01/2002,0
63,train_Client_107499,11,312,29/03/2011,0
63,train_Client_1075,11,312,26/05/1987,1
62,train_Client_10750,11,301,07/01/2008,0
60,train_Client_107500,11,101,20/12/2001,0
63,train_Client_107501,11,311,30/09/2005,0
62,train_Client_107502,11,371,10/03/2012,0
69,train_Client_107503,11,104,25/05/2001,0
69,train_Client_107504,11,106,09/11/2012,0
62,train_Client_107505,11,302,13/05/2002,0
63,train_Client_107506,11,306,17/09/1999,0
60,train_Client_107507,12,101,18/08/2010,0
60,train_Client_107508,12,101,02/06/2009,0
69,train_Client_107509,11,103,24/09/1981,0
69,train_Client_10751,51,106,18/03/2008,0
63,train_Client_107510,11,379,11/07/2017,0
63,train_Client_107511,11,311,20/11/1996,0
69,train_Client_107512,11,103,16/03/2016,1
60,train_Client_107513,11,101,03/12/2009,0
62,train_Client_107514,11,302,17/08/2018,0
63,train_Client_107515,11,306,13/02/2016,0
63,train_Client_107516,11,313,08/12/2012,0
60,train_Client_107517,11,101,30/06/1990,0
63,train_Client_107518,11,306,30/05/1990,0
60,train_Client_107519,11,101,18/06/1991,0
69,train_Client_10752,11,104,01/11/1996,0
63,train_Client_107520,11,313,13/10/1995,1
62,train_Client_107521,11,307,08/10/2014,0
63,train_Client_107522,11,311,31/12/1998,0
63,train_Client_107523,11,312,22/12/2016,0
63,train_Client_107524,11,312,29/08/2003,0
62,train_Client_107525,11,305,05/12/1981,1
69,train_Client_107526,11,104,16/09/1986,0
62,train_Client_107527,11,303,31/12/1997,0
62,train_Client_107528,11,302,08/03/1999,0
62,train_Client_107529,11,309,15/02/2018,0
63,train_Client_10753,11,311,28/02/2002,0
60,train_Client_107530,11,101,14/10/2016,0
69,train_Client_107531,11,107,11/07/1979,0
69,train_Client_107532,11,104,20/06/2017,0
63,train_Client_107533,11,372,20/04/2018,0
62,train_Client_107534,11,301,31/10/1984,0
62,train_Client_107535,11,301,11/04/2018,0
62,train_Client_107536,11,371,12/12/2012,0
63,train_Client_107537,11,306,26/03/1984,0
62,train_Client_107538,11,302,10/07/2007,0
60,train_Client_107539,11,101,12/09/1988,0
62,train_Client_10754,11,310,21/05/2002,0
60,train_Client_107540,11,101,18/05/2007,0
62,train_Client_107541,11,301,15/05/2006,0
63,train_Client_107542,11,313,05/02/1993,0
69,train_Client_107543,11,103,14/12/2015,0
60,train_Client_107544,11,101,05/07/2011,0
62,train_Client_107545,11,301,13/06/1994,0
62,train_Client_107546,11,309,20/09/2005,0
69,train_Client_107547,11,104,07/11/2012,1
62,train_Client_107548,11,371,21/05/2012,0
69,train_Client_107549,11,103,09/01/2019,0
62,train_Client_10755,11,304,13/10/1980,0
69,train_Client_107550,11,104,09/09/2004,0
60,train_Client_107551,11,101,19/02/2008,0
63,train_Client_107552,11,311,13/07/2013,0
69,train_Client_107553,11,107,10/02/2011,0
60,train_Client_107554,11,101,30/03/2011,0
60,train_Client_107555,11,101,21/08/2008,0
62,train_Client_107556,11,371,07/04/2006,0
62,train_Client_107557,11,305,02/01/2017,0
69,train_Client_107558,11,107,23/10/1989,0
63,train_Client_107559,11,306,02/11/2015,0
60,train_Client_10756,11,101,16/06/2017,0
69,train_Client_107560,11,103,31/07/2002,1
60,train_Client_107561,11,101,23/06/2003,0
60,train_Client_107562,11,101,29/12/1986,0
62,train_Client_107563,11,303,16/03/2018,0
69,train_Client_107564,11,107,09/06/2007,0
60,train_Client_107565,11,101,05/11/2018,0
63,train_Client_107566,11,312,02/08/2007,0
69,train_Client_107567,11,103,25/12/2010,0
69,train_Client_107568,11,103,11/07/2017,0
69,train_Client_107569,11,103,08/01/2007,0
62,train_Client_10757,11,304,02/11/2010,0
62,train_Client_107570,11,301,03/12/2014,0
63,train_Client_107571,11,311,30/12/1997,0
69,train_Client_107572,11,104,28/01/2014,0
60,train_Client_107573,11,101,05/06/2013,0
62,train_Client_107574,11,305,20/11/1997,0
63,train_Client_107575,11,399,10/02/1986,0
62,train_Client_107576,11,304,28/12/1995,0
60,train_Client_107577,11,101,29/07/1991,0
63,train_Client_107578,11,311,13/05/2010,0
69,train_Client_107579,11,107,07/11/1984,0
60,train_Client_10758,11,101,31/12/2003,0
62,train_Client_107580,11,310,08/11/2006,0
62,train_Client_107581,11,304,04/04/2005,0
62,train_Client_107582,11,307,29/11/2007,0
62,train_Client_107583,11,303,27/12/1991,1
63,train_Client_107584,11,306,01/11/2000,0
69,train_Client_107585,51,103,21/04/2014,1
69,train_Client_107586,11,103,24/05/2008,1
62,train_Client_107587,11,309,15/09/1995,0
69,train_Client_107588,11,103,12/06/2014,0
63,train_Client_107589,11,312,09/01/2019,0
69,train_Client_10759,11,104,20/06/2001,0
60,train_Client_107590,11,101,09/07/2007,0
62,train_Client_107591,11,301,29/04/2011,0
63,train_Client_107592,11,311,13/10/2010,0
62,train_Client_107593,11,310,23/04/2015,0
69,train_Client_107594,11,104,01/04/2014,1
60,train_Client_107595,11,101,03/10/2015,0
62,train_Client_107596,11,309,31/05/2007,0
69,train_Client_107597,11,107,08/12/1995,0
69,train_Client_107598,11,104,25/05/1998,0
60,train_Client_107599,11,101,14/05/2019,0
69,train_Client_1076,11,107,12/01/2018,0
60,train_Client_10760,11,101,07/09/2011,0
60,train_Client_107600,11,101,30/03/2011,0
69,train_Client_107601,11,104,29/04/1983,0
63,train_Client_107602,11,313,25/06/1993,0
69,train_Client_107603,11,103,14/11/2015,0
62,train_Client_107604,11,310,24/10/2016,0
60,train_Client_107605,11,101,12/12/2012,0
62,train_Client_107606,11,301,06/05/1994,0
60,train_Client_107607,11,101,19/04/2010,0
62,train_Client_107608,11,301,27/04/1993,0
62,train_Client_107609,11,301,05/10/2009,0
63,train_Client_10761,11,312,01/11/2001,0
62,train_Client_107610,11,307,21/04/2004,0
62,train_Client_107611,11,305,12/08/2014,0
62,train_Client_107612,11,309,26/12/2011,0
62,train_Client_107613,11,301,30/08/2017,0
62,train_Client_107614,11,307,16/09/1986,0
63,train_Client_107615,11,313,20/05/2014,0
63,train_Client_107616,11,311,26/05/1987,0
62,train_Client_107617,11,301,29/10/2002,0
62,train_Client_107618,11,310,30/12/2004,0
63,train_Client_107619,11,308,29/09/2003,0
62,train_Client_10762,11,307,17/05/1995,0
62,train_Client_107620,11,303,10/09/1984,0
69,train_Client_107621,11,103,26/10/2016,0
60,train_Client_107622,11,101,01/11/1982,0
62,train_Client_107623,11,304,11/03/2002,0
63,train_Client_107624,11,308,25/06/1993,0
69,train_Client_107625,11,104,21/05/2002,0
69,train_Client_107626,11,104,29/12/1992,0
69,train_Client_107627,11,104,06/11/2002,0
60,train_Client_107628,11,101,17/12/1998,0
69,train_Client_107629,11,106,24/09/1981,0
69,train_Client_10763,11,104,13/01/1979,0
62,train_Client_107630,11,302,24/09/1999,0
62,train_Client_107631,11,309,27/12/2011,0
69,train_Client_107632,11,103,27/05/1993,0
60,train_Client_107633,11,101,16/09/1994,0
63,train_Client_107634,11,306,10/02/1986,0
62,train_Client_107635,11,310,15/12/1992,0
63,train_Client_107636,11,306,20/07/2016,0
63,train_Client_107637,11,306,30/11/2015,0
63,train_Client_107638,11,312,19/10/1990,0
69,train_Client_107639,11,103,17/09/2011,0
60,train_Client_10764,11,101,15/10/2008,0
63,train_Client_107640,11,311,26/01/2000,0
63,train_Client_107641,11,312,11/06/2019,0
63,train_Client_107642,51,311,22/12/2012,0
60,train_Client_107643,11,101,10/11/2008,0
69,train_Client_107644,11,107,17/03/2007,0
60,train_Client_107645,11,101,11/02/2015,0
60,train_Client_107646,11,101,10/02/2010,0
69,train_Client_107647,11,104,31/05/1991,0
69,train_Client_107648,11,107,11/12/2015,0
60,train_Client_107649,11,101,29/11/1977,0
63,train_Client_10765,11,306,05/05/2015,0
62,train_Client_107650,11,305,29/03/2014,0
62,train_Client_107651,11,307,29/05/1982,0
63,train_Client_107652,11,308,14/04/2016,0
60,train_Client_107653,11,101,17/07/2007,0
63,train_Client_107654,11,101,12/05/2003,0
63,train_Client_107655,11,311,06/07/1999,0
62,train_Client_107656,11,303,05/02/2018,0
63,train_Client_107657,11,311,31/05/2000,0
69,train_Client_107658,11,107,28/09/2010,1
60,train_Client_107659,11,101,18/09/1992,0
63,train_Client_10766,11,306,15/12/2011,0
62,train_Client_107660,11,301,17/12/1992,0
69,train_Client_107661,11,104,20/12/2017,0
62,train_Client_107662,11,301,07/05/2014,0
60,train_Client_107663,11,101,19/03/2009,0
63,train_Client_107664,11,311,01/11/2001,0
62,train_Client_107665,11,371,16/06/2008,1
60,train_Client_107666,11,101,18/11/2006,0
69,train_Client_107667,11,103,13/10/2009,0
62,train_Client_107668,11,301,28/07/2000,0
62,train_Client_107669,11,301,08/03/2010,0
69,train_Client_10767,11,104,10/06/2008,0
62,train_Client_107670,11,303,23/05/2016,0
60,train_Client_107671,11,101,18/10/2004,0
63,train_Client_107672,11,311,20/05/2003,0
62,train_Client_107673,11,310,29/10/2007,0
63,train_Client_107674,11,311,13/10/2010,0
62,train_Client_107675,11,301,05/05/2010,0
60,train_Client_107676,11,101,18/09/1996,0
62,train_Client_107677,11,301,20/02/2010,0
69,train_Client_107678,11,107,21/10/1994,0
63,train_Client_107679,11,311,12/08/1988,0
62,train_Client_10768,11,303,12/11/1981,0
62,train_Client_107680,11,305,25/09/2002,0
62,train_Client_107681,11,301,11/05/2007,0
62,train_Client_107682,11,305,28/10/1996,1
63,train_Client_107683,11,313,07/04/2017,0
62,train_Client_107684,11,302,02/05/1984,0
62,train_Client_107685,11,309,12/04/2005,1
62,train_Client_107686,11,304,24/02/2003,0
60,train_Client_107687,11,101,13/05/2019,0
63,train_Client_107688,11,312,11/12/2015,0
69,train_Client_107689,11,104,08/09/2012,0
63,train_Client_10769,11,311,31/05/2000,0
69,train_Client_107690,11,107,07/05/1993,0
62,train_Client_107691,11,301,13/11/1998,0
60,train_Client_107692,11,101,17/09/2007,0
60,train_Client_107693,11,101,13/12/1994,0
69,train_Client_107694,11,107,09/08/2014,0
63,train_Client_107695,11,306,28/02/2007,0
62,train_Client_107696,11,301,02/10/2006,0
62,train_Client_107697,11,309,27/12/1990,0
62,train_Client_107698,11,301,02/02/1987,0
63,train_Client_107699,11,311,08/03/2016,0
69,train_Client_1077,11,103,31/05/2004,0
62,train_Client_10770,11,302,20/09/1990,1
69,train_Client_107700,11,104,31/10/2000,0
62,train_Client_107701,11,301,13/10/2005,0
62,train_Client_107702,11,302,05/03/2018,0
63,train_Client_107703,11,101,01/11/1991,1
69,train_Client_107704,11,104,04/03/2013,0
62,train_Client_107705,11,307,12/12/2007,0
60,train_Client_107706,11,101,16/02/2010,0
62,train_Client_107707,11,307,19/04/2016,0
63,train_Client_107708,11,308,28/12/2005,0
60,train_Client_107709,11,101,23/10/1985,1
62,train_Client_10771,11,302,09/06/2000,0
69,train_Client_107710,11,104,27/05/2005,0
62,train_Client_107711,11,302,17/01/1979,0
69,train_Client_107712,11,103,24/12/2004,0
62,train_Client_107713,11,305,26/12/2000,0
62,train_Client_107714,11,371,18/09/1997,0
62,train_Client_107715,11,303,11/03/2002,0
63,train_Client_107716,11,311,15/09/1988,0
62,train_Client_107717,11,303,17/07/2007,0
69,train_Client_107718,11,107,12/08/2009,0
69,train_Client_107719,11,104,17/09/2018,0
62,train_Client_10772,11,302,02/05/2007,0
62,train_Client_107720,11,309,14/04/2015,0
69,train_Client_107721,11,103,26/04/2011,0
60,train_Client_107722,11,101,20/11/2013,0
69,train_Client_107723,11,104,27/07/1983,0
62,train_Client_107724,11,304,25/06/2012,0
69,train_Client_107725,11,103,11/07/2017,0
62,train_Client_107726,11,303,12/02/2018,0
62,train_Client_107727,11,304,18/03/2009,0
63,train_Client_107728,11,312,07/05/1990,0
69,train_Client_107729,11,103,22/04/1999,1
63,train_Client_10773,11,312,23/06/2018,0
62,train_Client_107730,11,303,30/12/1981,0
69,train_Client_107731,11,104,05/08/2009,0
69,train_Client_107732,11,107,14/05/2009,0
69,train_Client_107733,11,104,07/03/2009,0
60,train_Client_107734,11,101,22/10/1991,0
60,train_Client_107735,11,101,21/07/2008,0
69,train_Client_107736,11,107,02/12/2009,0
62,train_Client_107737,11,301,03/01/1978,0
69,train_Client_107738,11,103,20/02/2007,0
63,train_Client_107739,51,312,29/12/2006,0
60,train_Client_10774,11,101,07/08/1982,0
60,train_Client_107740,11,101,19/10/2005,0
63,train_Client_107741,11,306,10/12/2007,0
69,train_Client_107742,11,107,22/12/1998,0
62,train_Client_107743,11,307,31/05/1982,0
62,train_Client_107744,11,302,10/05/2016,0
62,train_Client_107745,11,309,21/11/1990,0
63,train_Client_107746,11,311,14/04/1993,0
69,train_Client_107747,11,103,12/08/2010,0
62,train_Client_107748,11,305,25/06/1985,0
60,train_Client_107749,11,101,10/06/2008,0
63,train_Client_10775,12,311,28/02/2001,0
62,train_Client_107750,11,301,20/11/1997,0
69,train_Client_107751,11,104,27/09/1977,1
63,train_Client_107752,11,311,21/11/1990,0
69,train_Client_107753,11,107,05/09/2011,0
62,train_Client_107754,11,303,10/01/2018,0
69,train_Client_107755,11,104,08/10/2016,0
63,train_Client_107756,11,372,16/06/1982,0
63,train_Client_107757,11,312,24/01/2015,0
69,train_Client_107758,11,103,29/05/1998,0
69,train_Client_107759,11,104,01/08/2015,0
69,train_Client_10776,11,104,26/03/2007,0
69,train_Client_107760,11,104,16/07/2011,0
60,train_Client_107761,11,101,07/03/2008,0
62,train_Client_107762,11,301,05/11/1984,0
